condition,rating,idea_id,from_ego_id,for_alter_id
recommended,3,14877_9,ego_trt_146,alt_29
notrecommended,3,14912_9,ego_trt_146,alt_6
notrecommended,2,14913_9,ego_trt_146,alt_6
notrecommended,3,14914_9,ego_trt_146,alt_6
notrecommended,2,14915_9,ego_trt_146,alt_6
notrecommended,3,14916_9,ego_trt_146,alt_6
notrecommended,2,14917_9,ego_trt_146,alt_6
recommended,2,14728_9,ego_trt_155,alt_16
recommended,2,14729_9,ego_trt_155,alt_16
recommended,1,14730_9,ego_trt_155,alt_16
recommended,1,14731_9,ego_trt_155,alt_16
recommended,3,14732_9,ego_trt_155,alt_16
recommended,1,14733_9,ego_trt_155,alt_16
recommended,5,14768_9,ego_trt_155,alt_33
recommended,3,14769_9,ego_trt_155,alt_33
recommended,1,14770_9,ego_trt_155,alt_33
recommended,3,14771_9,ego_trt_155,alt_33
recommended,2,14772_9,ego_trt_155,alt_33
recommended,1,14773_9,ego_trt_155,alt_33
notrecommended,4,14808_9,ego_trt_155,alt_36
notrecommended,3,14809_9,ego_trt_155,alt_36
notrecommended,2,14810_9,ego_trt_155,alt_36
notrecommended,2,14811_9,ego_trt_155,alt_36
notrecommended,3,14812_9,ego_trt_155,alt_36
notrecommended,3,14813_9,ego_trt_155,alt_36
notrecommended,2,14848_9,ego_trt_155,alt_15
notrecommended,3,14849_9,ego_trt_155,alt_15
notrecommended,4,14850_9,ego_trt_155,alt_15
notrecommended,5,14852_9,ego_trt_155,alt_15
notrecommended,3,14853_9,ego_trt_155,alt_15
notrecommended,5,14888_9,ego_trt_155,alt_29
notrecommended,5,14889_9,ego_trt_155,alt_29
notrecommended,3,14890_9,ego_trt_155,alt_29
notrecommended,3,14891_9,ego_trt_155,alt_29
notrecommended,3,14892_9,ego_trt_155,alt_29
notrecommended,5,14893_9,ego_trt_155,alt_29
notrecommended,1,14928_9,ego_trt_155,alt_6
notrecommended,2,14929_9,ego_trt_155,alt_6
notrecommended,1,14930_9,ego_trt_155,alt_6
notrecommended,3,14931_9,ego_trt_155,alt_6
notrecommended,2,14932_9,ego_trt_155,alt_6
notrecommended,2,14933_9,ego_trt_155,alt_6
recommended,2,14720_9,ego_trt_149,alt_16
recommended,3,14721_9,ego_trt_149,alt_16
recommended,4,14722_9,ego_trt_149,alt_16
recommended,4,14723_9,ego_trt_149,alt_16
recommended,5,14724_9,ego_trt_149,alt_16
recommended,1,14725_9,ego_trt_149,alt_16
notrecommended,4,14760_9,ego_trt_149,alt_33
notrecommended,4,14761_9,ego_trt_149,alt_33
notrecommended,4,14762_9,ego_trt_149,alt_33
notrecommended,3,14763_9,ego_trt_149,alt_33
notrecommended,4,14764_9,ego_trt_149,alt_33
notrecommended,5,14765_9,ego_trt_149,alt_33
notrecommended,5,14800_9,ego_trt_149,alt_36
notrecommended,5,14801_9,ego_trt_149,alt_36
notrecommended,5,14802_9,ego_trt_149,alt_36
notrecommended,5,14803_9,ego_trt_149,alt_36
notrecommended,4,14804_9,ego_trt_149,alt_36
notrecommended,3,14805_9,ego_trt_149,alt_36
recommended,5,14840_9,ego_trt_149,alt_15
recommended,5,14841_9,ego_trt_149,alt_15
recommended,5,14842_9,ego_trt_149,alt_15
recommended,5,14843_9,ego_trt_149,alt_15
recommended,5,14844_9,ego_trt_149,alt_15
recommended,5,14845_9,ego_trt_149,alt_15
notrecommended,5,14880_9,ego_trt_149,alt_29
notrecommended,5,14881_9,ego_trt_149,alt_29
notrecommended,5,14882_9,ego_trt_149,alt_29
notrecommended,5,14883_9,ego_trt_149,alt_29
notrecommended,3,14884_9,ego_trt_149,alt_29
notrecommended,5,14885_9,ego_trt_149,alt_29
notrecommended,3,14920_9,ego_trt_149,alt_6
notrecommended,5,14921_9,ego_trt_149,alt_6
notrecommended,1,14922_9,ego_trt_149,alt_6
notrecommended,3,14923_9,ego_trt_149,alt_6
notrecommended,3,14924_9,ego_trt_149,alt_6
notrecommended,5,14925_9,ego_trt_149,alt_6
notrecommended,2,14720_9,ego_trt_148,alt_16
notrecommended,2,14721_9,ego_trt_148,alt_16
notrecommended,1,14722_9,ego_trt_148,alt_16
notrecommended,2,14723_9,ego_trt_148,alt_16
notrecommended,4,14724_9,ego_trt_148,alt_16
notrecommended,3,14725_9,ego_trt_148,alt_16
notrecommended,4,14760_9,ego_trt_148,alt_33
notrecommended,1,14761_9,ego_trt_148,alt_33
notrecommended,2,14762_9,ego_trt_148,alt_33
notrecommended,1,14763_9,ego_trt_148,alt_33
notrecommended,2,14764_9,ego_trt_148,alt_33
notrecommended,1,14765_9,ego_trt_148,alt_33
notrecommended,3,14800_9,ego_trt_148,alt_36
notrecommended,4,14801_9,ego_trt_148,alt_36
notrecommended,3,14802_9,ego_trt_148,alt_36
notrecommended,3,14803_9,ego_trt_148,alt_36
notrecommended,1,14804_9,ego_trt_148,alt_36
notrecommended,1,14805_9,ego_trt_148,alt_36
notrecommended,3,14840_9,ego_trt_148,alt_15
notrecommended,3,14841_9,ego_trt_148,alt_15
notrecommended,4,14842_9,ego_trt_148,alt_15
notrecommended,1,14843_9,ego_trt_148,alt_15
notrecommended,2,14844_9,ego_trt_148,alt_15
notrecommended,3,14845_9,ego_trt_148,alt_15
recommended,4,14880_9,ego_trt_148,alt_29
recommended,4,14881_9,ego_trt_148,alt_29
recommended,4,14882_9,ego_trt_148,alt_29
recommended,5,14883_9,ego_trt_148,alt_29
recommended,4,14884_9,ego_trt_148,alt_29
recommended,3,14885_9,ego_trt_148,alt_29
recommended,3,14920_9,ego_trt_148,alt_6
recommended,4,14921_9,ego_trt_148,alt_6
recommended,1,14922_9,ego_trt_148,alt_6
recommended,2,14923_9,ego_trt_148,alt_6
recommended,1,14924_9,ego_trt_148,alt_6
recommended,4,14925_9,ego_trt_148,alt_6
notrecommended,5,14736_9,ego_trt_145,alt_16
notrecommended,4,14737_9,ego_trt_145,alt_16
notrecommended,3,14738_9,ego_trt_145,alt_16
notrecommended,5,14739_9,ego_trt_145,alt_16
notrecommended,4,14740_9,ego_trt_145,alt_16
notrecommended,5,14741_9,ego_trt_145,alt_16
recommended,4,14776_9,ego_trt_145,alt_33
recommended,4,14777_9,ego_trt_145,alt_33
recommended,5,14778_9,ego_trt_145,alt_33
recommended,4,14779_9,ego_trt_145,alt_33
recommended,2,14780_9,ego_trt_145,alt_33
recommended,5,14781_9,ego_trt_145,alt_33
notrecommended,2,14816_9,ego_trt_145,alt_36
notrecommended,4,14817_9,ego_trt_145,alt_36
notrecommended,3,14818_9,ego_trt_145,alt_36
notrecommended,5,14819_9,ego_trt_145,alt_36
notrecommended,5,14820_9,ego_trt_145,alt_36
notrecommended,5,14821_9,ego_trt_145,alt_36
notrecommended,4,14856_9,ego_trt_145,alt_15
notrecommended,4,14857_9,ego_trt_145,alt_15
notrecommended,3,14858_9,ego_trt_145,alt_15
notrecommended,2,14859_9,ego_trt_145,alt_15
notrecommended,2,14860_9,ego_trt_145,alt_15
notrecommended,4,14861_9,ego_trt_145,alt_15
recommended,4,14896_9,ego_trt_145,alt_29
recommended,3,14897_9,ego_trt_145,alt_29
recommended,4,14898_9,ego_trt_145,alt_29
recommended,4,14899_9,ego_trt_145,alt_29
recommended,3,14900_9,ego_trt_145,alt_29
recommended,4,14901_9,ego_trt_145,alt_29
notrecommended,3,14936_9,ego_trt_145,alt_6
notrecommended,2,14937_9,ego_trt_145,alt_6
notrecommended,5,14938_9,ego_trt_145,alt_6
notrecommended,3,14939_9,ego_trt_145,alt_6
notrecommended,2,14940_9,ego_trt_145,alt_6
notrecommended,2,14941_9,ego_trt_145,alt_6
recommended,5,14736_9,ego_trt_154,alt_16
recommended,5,14737_9,ego_trt_154,alt_16
recommended,5,14738_9,ego_trt_154,alt_16
recommended,3,14739_9,ego_trt_154,alt_16
recommended,4,14740_9,ego_trt_154,alt_16
recommended,3,14741_9,ego_trt_154,alt_16
recommended,4,14776_9,ego_trt_154,alt_33
recommended,5,14777_9,ego_trt_154,alt_33
recommended,5,14778_9,ego_trt_154,alt_33
recommended,5,14779_9,ego_trt_154,alt_33
recommended,5,14780_9,ego_trt_154,alt_33
recommended,4,14781_9,ego_trt_154,alt_33
notrecommended,4,14816_9,ego_trt_154,alt_36
notrecommended,4,14817_9,ego_trt_154,alt_36
notrecommended,2,14818_9,ego_trt_154,alt_36
notrecommended,4,14819_9,ego_trt_154,alt_36
notrecommended,5,14820_9,ego_trt_154,alt_36
notrecommended,3,14821_9,ego_trt_154,alt_36
notrecommended,4,14856_9,ego_trt_154,alt_15
notrecommended,3,14857_9,ego_trt_154,alt_15
notrecommended,2,14858_9,ego_trt_154,alt_15
notrecommended,4,14859_9,ego_trt_154,alt_15
notrecommended,2,14860_9,ego_trt_154,alt_15
notrecommended,3,14861_9,ego_trt_154,alt_15
notrecommended,4,14896_9,ego_trt_154,alt_29
notrecommended,4,14897_9,ego_trt_154,alt_29
notrecommended,4,14898_9,ego_trt_154,alt_29
notrecommended,3,14899_9,ego_trt_154,alt_29
notrecommended,3,14900_9,ego_trt_154,alt_29
notrecommended,2,14901_9,ego_trt_154,alt_29
notrecommended,2,14936_9,ego_trt_154,alt_6
notrecommended,3,14937_9,ego_trt_154,alt_6
notrecommended,4,14938_9,ego_trt_154,alt_6
notrecommended,3,14939_9,ego_trt_154,alt_6
notrecommended,4,14940_9,ego_trt_154,alt_6
notrecommended,1,14941_9,ego_trt_154,alt_6
recommended,2,14736_9,ego_trt_151,alt_16
recommended,2,14737_9,ego_trt_151,alt_16
recommended,1,14738_9,ego_trt_151,alt_16
recommended,2,14739_9,ego_trt_151,alt_16
recommended,1,14740_9,ego_trt_151,alt_16
recommended,2,14741_9,ego_trt_151,alt_16
notrecommended,1,14776_9,ego_trt_151,alt_33
notrecommended,3,14777_9,ego_trt_151,alt_33
notrecommended,1,14778_9,ego_trt_151,alt_33
notrecommended,2,14779_9,ego_trt_151,alt_33
notrecommended,1,14780_9,ego_trt_151,alt_33
notrecommended,1,14781_9,ego_trt_151,alt_33
notrecommended,1,14816_9,ego_trt_151,alt_36
notrecommended,2,14817_9,ego_trt_151,alt_36
notrecommended,1,14818_9,ego_trt_151,alt_36
notrecommended,1,14819_9,ego_trt_151,alt_36
notrecommended,3,14820_9,ego_trt_151,alt_36
notrecommended,2,14821_9,ego_trt_151,alt_36
notrecommended,2,14856_9,ego_trt_151,alt_15
notrecommended,1,14857_9,ego_trt_151,alt_15
notrecommended,1,14858_9,ego_trt_151,alt_15
notrecommended,1,14859_9,ego_trt_151,alt_15
notrecommended,1,14860_9,ego_trt_151,alt_15
notrecommended,1,14861_9,ego_trt_151,alt_15
recommended,2,14896_9,ego_trt_151,alt_29
recommended,1,14897_9,ego_trt_151,alt_29
recommended,2,14898_9,ego_trt_151,alt_29
recommended,1,14899_9,ego_trt_151,alt_29
recommended,2,14900_9,ego_trt_151,alt_29
recommended,2,14901_9,ego_trt_151,alt_29
notrecommended,1,14936_9,ego_trt_151,alt_6
notrecommended,1,14937_9,ego_trt_151,alt_6
notrecommended,1,14938_9,ego_trt_151,alt_6
notrecommended,1,14939_9,ego_trt_151,alt_6
notrecommended,1,14940_9,ego_trt_151,alt_6
notrecommended,1,14941_9,ego_trt_151,alt_6
recommended,4,14728_9,ego_trt_152,alt_16
recommended,4,14729_9,ego_trt_152,alt_16
recommended,3,14730_9,ego_trt_152,alt_16
recommended,4,14731_9,ego_trt_152,alt_16
recommended,4,14732_9,ego_trt_152,alt_16
recommended,4,14733_9,ego_trt_152,alt_16
notrecommended,4,14768_9,ego_trt_152,alt_33
notrecommended,4,14769_9,ego_trt_152,alt_33
notrecommended,3,14770_9,ego_trt_152,alt_33
notrecommended,4,14771_9,ego_trt_152,alt_33
notrecommended,4,14772_9,ego_trt_152,alt_33
notrecommended,4,14773_9,ego_trt_152,alt_33
recommended,3,14808_9,ego_trt_152,alt_36
recommended,4,14809_9,ego_trt_152,alt_36
recommended,4,14810_9,ego_trt_152,alt_36
recommended,4,14811_9,ego_trt_152,alt_36
recommended,3,14812_9,ego_trt_152,alt_36
recommended,4,14813_9,ego_trt_152,alt_36
notrecommended,4,14848_9,ego_trt_152,alt_15
notrecommended,3,14849_9,ego_trt_152,alt_15
notrecommended,4,14850_9,ego_trt_152,alt_15
notrecommended,4,14852_9,ego_trt_152,alt_15
notrecommended,4,14853_9,ego_trt_152,alt_15
notrecommended,4,14888_9,ego_trt_152,alt_29
notrecommended,4,14889_9,ego_trt_152,alt_29
notrecommended,3,14890_9,ego_trt_152,alt_29
notrecommended,4,14891_9,ego_trt_152,alt_29
notrecommended,4,14892_9,ego_trt_152,alt_29
notrecommended,4,14893_9,ego_trt_152,alt_29
notrecommended,4,14928_9,ego_trt_152,alt_6
notrecommended,4,14929_9,ego_trt_152,alt_6
notrecommended,4,14930_9,ego_trt_152,alt_6
notrecommended,4,14931_9,ego_trt_152,alt_6
notrecommended,4,14932_9,ego_trt_152,alt_6
notrecommended,4,14933_9,ego_trt_152,alt_6
notrecommended,4,14736_9,ego_trt_155,alt_16
notrecommended,2,14737_9,ego_trt_155,alt_16
notrecommended,3,14738_9,ego_trt_155,alt_16
notrecommended,1,14739_9,ego_trt_155,alt_16
notrecommended,1,14740_9,ego_trt_155,alt_16
notrecommended,2,14741_9,ego_trt_155,alt_16
recommended,5,14776_9,ego_trt_155,alt_33
recommended,4,14777_9,ego_trt_155,alt_33
recommended,3,14778_9,ego_trt_155,alt_33
recommended,4,14779_9,ego_trt_155,alt_33
recommended,5,14780_9,ego_trt_155,alt_33
recommended,1,14781_9,ego_trt_155,alt_33
notrecommended,3,14816_9,ego_trt_155,alt_36
notrecommended,4,14817_9,ego_trt_155,alt_36
notrecommended,5,14818_9,ego_trt_155,alt_36
notrecommended,4,14819_9,ego_trt_155,alt_36
notrecommended,5,14820_9,ego_trt_155,alt_36
notrecommended,2,14821_9,ego_trt_155,alt_36
notrecommended,4,14856_9,ego_trt_155,alt_15
notrecommended,1,14857_9,ego_trt_155,alt_15
notrecommended,1,14858_9,ego_trt_155,alt_15
notrecommended,1,14859_9,ego_trt_155,alt_15
notrecommended,1,14860_9,ego_trt_155,alt_15
notrecommended,2,14861_9,ego_trt_155,alt_15
notrecommended,2,14896_9,ego_trt_155,alt_29
notrecommended,1,14897_9,ego_trt_155,alt_29
notrecommended,1,14898_9,ego_trt_155,alt_29
notrecommended,1,14899_9,ego_trt_155,alt_29
notrecommended,2,14900_9,ego_trt_155,alt_29
notrecommended,1,14901_9,ego_trt_155,alt_29
recommended,2,14936_9,ego_trt_155,alt_6
recommended,1,14937_9,ego_trt_155,alt_6
recommended,1,14938_9,ego_trt_155,alt_6
recommended,2,14939_9,ego_trt_155,alt_6
recommended,1,14940_9,ego_trt_155,alt_6
recommended,2,14941_9,ego_trt_155,alt_6
notrecommended,5,14720_9,ego_trt_146,alt_16
notrecommended,4,14721_9,ego_trt_146,alt_16
notrecommended,3,14722_9,ego_trt_146,alt_16
notrecommended,4,14723_9,ego_trt_146,alt_16
notrecommended,3,14724_9,ego_trt_146,alt_16
notrecommended,3,14725_9,ego_trt_146,alt_16
notrecommended,3,14760_9,ego_trt_146,alt_33
notrecommended,4,14761_9,ego_trt_146,alt_33
notrecommended,4,14762_9,ego_trt_146,alt_33
notrecommended,4,14763_9,ego_trt_146,alt_33
notrecommended,3,14764_9,ego_trt_146,alt_33
notrecommended,2,14765_9,ego_trt_146,alt_33
recommended,4,14800_9,ego_trt_146,alt_36
recommended,2,14801_9,ego_trt_146,alt_36
notrecommended,5,14720_9,ego_trt_146,alt_16
recommended,2,14802_9,ego_trt_146,alt_36
notrecommended,4,14721_9,ego_trt_146,alt_16
recommended,2,14803_9,ego_trt_146,alt_36
notrecommended,3,14722_9,ego_trt_146,alt_16
notrecommended,4,14723_9,ego_trt_146,alt_16
recommended,3,14804_9,ego_trt_146,alt_36
notrecommended,3,14724_9,ego_trt_146,alt_16
recommended,3,14805_9,ego_trt_146,alt_36
notrecommended,2,14840_9,ego_trt_146,alt_15
notrecommended,3,14725_9,ego_trt_146,alt_16
notrecommended,4,14841_9,ego_trt_146,alt_15
notrecommended,3,14760_9,ego_trt_146,alt_33
notrecommended,3,14842_9,ego_trt_146,alt_15
notrecommended,4,14761_9,ego_trt_146,alt_33
notrecommended,3,14843_9,ego_trt_146,alt_15
notrecommended,4,14762_9,ego_trt_146,alt_33
notrecommended,3,14844_9,ego_trt_146,alt_15
notrecommended,4,14763_9,ego_trt_146,alt_33
notrecommended,4,14845_9,ego_trt_146,alt_15
notrecommended,3,14764_9,ego_trt_146,alt_33
notrecommended,4,14880_9,ego_trt_146,alt_29
notrecommended,2,14765_9,ego_trt_146,alt_33
notrecommended,4,14881_9,ego_trt_146,alt_29
recommended,4,14800_9,ego_trt_146,alt_36
notrecommended,3,14882_9,ego_trt_146,alt_29
recommended,2,14801_9,ego_trt_146,alt_36
notrecommended,3,14883_9,ego_trt_146,alt_29
recommended,2,14802_9,ego_trt_146,alt_36
notrecommended,3,14884_9,ego_trt_146,alt_29
recommended,2,14803_9,ego_trt_146,alt_36
notrecommended,3,14885_9,ego_trt_146,alt_29
recommended,2,14920_9,ego_trt_146,alt_6
recommended,3,14804_9,ego_trt_146,alt_36
recommended,3,14921_9,ego_trt_146,alt_6
recommended,3,14805_9,ego_trt_146,alt_36
notrecommended,2,14840_9,ego_trt_146,alt_15
recommended,3,14922_9,ego_trt_146,alt_6
recommended,3,14923_9,ego_trt_146,alt_6
notrecommended,4,14841_9,ego_trt_146,alt_15
recommended,3,14924_9,ego_trt_146,alt_6
notrecommended,3,14842_9,ego_trt_146,alt_15
recommended,3,14925_9,ego_trt_146,alt_6
notrecommended,3,14843_9,ego_trt_146,alt_15
notrecommended,3,14844_9,ego_trt_146,alt_15
notrecommended,4,14845_9,ego_trt_146,alt_15
notrecommended,4,14880_9,ego_trt_146,alt_29
notrecommended,4,14881_9,ego_trt_146,alt_29
notrecommended,3,14882_9,ego_trt_146,alt_29
notrecommended,3,14883_9,ego_trt_146,alt_29
notrecommended,3,14884_9,ego_trt_146,alt_29
notrecommended,3,14885_9,ego_trt_146,alt_29
recommended,2,14920_9,ego_trt_146,alt_6
recommended,3,14921_9,ego_trt_146,alt_6
recommended,3,14922_9,ego_trt_146,alt_6
recommended,3,14923_9,ego_trt_146,alt_6
recommended,3,14924_9,ego_trt_146,alt_6
recommended,3,14925_9,ego_trt_146,alt_6
recommended,2,14728_9,ego_trt_149,alt_16
recommended,3,14729_9,ego_trt_149,alt_16
recommended,1,14730_9,ego_trt_149,alt_16
recommended,1,14731_9,ego_trt_149,alt_16
recommended,3,14732_9,ego_trt_149,alt_16
recommended,1,14733_9,ego_trt_149,alt_16
notrecommended,4,14768_9,ego_trt_149,alt_33
notrecommended,5,14769_9,ego_trt_149,alt_33
notrecommended,5,14770_9,ego_trt_149,alt_33
notrecommended,3,14771_9,ego_trt_149,alt_33
notrecommended,3,14772_9,ego_trt_149,alt_33
notrecommended,4,14773_9,ego_trt_149,alt_33
notrecommended,3,14808_9,ego_trt_149,alt_36
notrecommended,4,14809_9,ego_trt_149,alt_36
notrecommended,4,14810_9,ego_trt_149,alt_36
notrecommended,4,14811_9,ego_trt_149,alt_36
notrecommended,5,14812_9,ego_trt_149,alt_36
notrecommended,4,14813_9,ego_trt_149,alt_36
notrecommended,5,14848_9,ego_trt_149,alt_15
notrecommended,5,14849_9,ego_trt_149,alt_15
notrecommended,5,14850_9,ego_trt_149,alt_15
notrecommended,5,14852_9,ego_trt_149,alt_15
notrecommended,5,14853_9,ego_trt_149,alt_15
recommended,4,14888_9,ego_trt_149,alt_29
recommended,5,14889_9,ego_trt_149,alt_29
recommended,4,14890_9,ego_trt_149,alt_29
recommended,4,14891_9,ego_trt_149,alt_29
recommended,3,14892_9,ego_trt_149,alt_29
recommended,5,14893_9,ego_trt_149,alt_29
notrecommended,5,14928_9,ego_trt_149,alt_6
notrecommended,5,14929_9,ego_trt_149,alt_6
notrecommended,1,14930_9,ego_trt_149,alt_6
notrecommended,1,14931_9,ego_trt_149,alt_6
notrecommended,3,14932_9,ego_trt_149,alt_6
notrecommended,4,14933_9,ego_trt_149,alt_6
notrecommended,1,14728_9,ego_trt_148,alt_16
notrecommended,2,14729_9,ego_trt_148,alt_16
notrecommended,2,14730_9,ego_trt_148,alt_16
notrecommended,1,14731_9,ego_trt_148,alt_16
notrecommended,1,14732_9,ego_trt_148,alt_16
notrecommended,1,14733_9,ego_trt_148,alt_16
notrecommended,3,14768_9,ego_trt_148,alt_33
notrecommended,2,14769_9,ego_trt_148,alt_33
notrecommended,1,14770_9,ego_trt_148,alt_33
notrecommended,1,14771_9,ego_trt_148,alt_33
notrecommended,1,14772_9,ego_trt_148,alt_33
notrecommended,2,14773_9,ego_trt_148,alt_33
notrecommended,4,14808_9,ego_trt_148,alt_36
notrecommended,3,14809_9,ego_trt_148,alt_36
notrecommended,2,14810_9,ego_trt_148,alt_36
notrecommended,4,14811_9,ego_trt_148,alt_36
notrecommended,3,14812_9,ego_trt_148,alt_36
notrecommended,2,14813_9,ego_trt_148,alt_36
recommended,5,14848_9,ego_trt_148,alt_15
recommended,5,14849_9,ego_trt_148,alt_15
recommended,2,14850_9,ego_trt_148,alt_15
recommended,2,14852_9,ego_trt_148,alt_15
recommended,3,14853_9,ego_trt_148,alt_15
recommended,4,14888_9,ego_trt_148,alt_29
recommended,4,14889_9,ego_trt_148,alt_29
recommended,3,14890_9,ego_trt_148,alt_29
recommended,4,14891_9,ego_trt_148,alt_29
recommended,4,14892_9,ego_trt_148,alt_29
recommended,1,14893_9,ego_trt_148,alt_29
notrecommended,1,14928_9,ego_trt_148,alt_6
notrecommended,1,14929_9,ego_trt_148,alt_6
notrecommended,1,14930_9,ego_trt_148,alt_6
notrecommended,1,14931_9,ego_trt_148,alt_6
notrecommended,1,14932_9,ego_trt_148,alt_6
notrecommended,1,14933_9,ego_trt_148,alt_6
recommended,5,14744_9,ego_trt_145,alt_16
recommended,3,14745_9,ego_trt_145,alt_16
recommended,5,14746_9,ego_trt_145,alt_16
recommended,4,14747_9,ego_trt_145,alt_16
recommended,4,14749_9,ego_trt_145,alt_16
notrecommended,5,14784_9,ego_trt_145,alt_33
notrecommended,3,14785_9,ego_trt_145,alt_33
notrecommended,3,14786_9,ego_trt_145,alt_33
notrecommended,4,14787_9,ego_trt_145,alt_33
notrecommended,5,14788_9,ego_trt_145,alt_33
notrecommended,4,14789_9,ego_trt_145,alt_33
notrecommended,3,14824_9,ego_trt_145,alt_36
notrecommended,4,14826_9,ego_trt_145,alt_36
notrecommended,5,14827_9,ego_trt_145,alt_36
notrecommended,4,14828_9,ego_trt_145,alt_36
notrecommended,3,14829_9,ego_trt_145,alt_36
notrecommended,3,14864_9,ego_trt_145,alt_15
notrecommended,3,14865_9,ego_trt_145,alt_15
notrecommended,2,14866_9,ego_trt_145,alt_15
notrecommended,3,14867_9,ego_trt_145,alt_15
notrecommended,3,14868_9,ego_trt_145,alt_15
notrecommended,4,14869_9,ego_trt_145,alt_15
notrecommended,2,14904_9,ego_trt_145,alt_29
notrecommended,3,14905_9,ego_trt_145,alt_29
notrecommended,3,14906_9,ego_trt_145,alt_29
notrecommended,4,14907_9,ego_trt_145,alt_29
notrecommended,3,14908_9,ego_trt_145,alt_29
notrecommended,2,14909_9,ego_trt_145,alt_29
recommended,2,14944_9,ego_trt_145,alt_6
recommended,3,14945_9,ego_trt_145,alt_6
recommended,3,14946_9,ego_trt_145,alt_6
recommended,4,14947_9,ego_trt_145,alt_6
recommended,3,14948_9,ego_trt_145,alt_6
recommended,4,14949_9,ego_trt_145,alt_6
notrecommended,4,14736_9,ego_trt_152,alt_16
notrecommended,4,14737_9,ego_trt_152,alt_16
notrecommended,4,14738_9,ego_trt_152,alt_16
notrecommended,3,14739_9,ego_trt_152,alt_16
notrecommended,4,14740_9,ego_trt_152,alt_16
notrecommended,4,14741_9,ego_trt_152,alt_16
notrecommended,4,14776_9,ego_trt_152,alt_33
